   0.87500000   0.87500000  -1.59427196 
   0.87500000   0.88611111  -1.59469105 
   0.87500000   0.89722222  -1.59507266 
   0.87500000   0.90833333  -1.59542113 
   0.87500000   0.91944444  -1.59574044 
   0.87500000   0.93055556  -1.59603421 
   0.87500000   0.94166667  -1.59630573 
   0.87500000   0.95277778  -1.59655801 
   0.87500000   0.96388889  -1.59679376 
   0.87500000   0.97500000  -1.59701542 
   0.88611111   0.87500000  -1.59469105 
   0.88611111   0.88611111  -1.59505615 
   0.88611111   0.89722222  -1.59538418 
   0.88611111   0.90833333  -1.59567952 
   0.88611111   0.91944444  -1.59594621 
   0.88611111   0.93055556  -1.59618792 
   0.88611111   0.94166667  -1.59640802 
   0.88611111   0.95277778  -1.59660954 
   0.88611111   0.96388889  -1.59679527 
   0.88611111   0.97500000  -1.59696767 
   0.89722222   0.87500000  -1.59507266 
   0.89722222   0.88611111  -1.59538418 
   0.89722222   0.89722222  -1.59565895 
   0.89722222   0.90833333  -1.59590142 
   0.89722222   0.91944444  -1.59611570 
   0.89722222   0.93055556  -1.59630552 
   0.89722222   0.94166667  -1.59647428 
   0.89722222   0.95277778  -1.59662511 
   0.89722222   0.96388889  -1.59676080 
   0.89722222   0.97500000  -1.59688389 
   0.90833333   0.87500000  -1.59542114 
   0.90833333   0.88611111  -1.59567952 
   0.90833333   0.89722222  -1.59590142 
   0.90833333   0.90833333  -1.59609137 
   0.90833333   0.91944444  -1.59625351 
   0.90833333   0.93055556  -1.59639165 
   0.90833333   0.94166667  -1.59650925 
   0.90833333   0.95277778  -1.59660948 
   0.90833333   0.96388889  -1.59669519 
   0.90833333   0.97500000  -1.59676898 
   0.91944444   0.87500000  -1.59574045 
   0.91944444   0.88611111  -1.59594621 
   0.91944444   0.89722222  -1.59611570 
   0.91944444   0.90833333  -1.59625351 
   0.91944444   0.91944444  -1.59636386 
   0.91944444   0.93055556  -1.59645060 
   0.91944444   0.94166667  -1.59651726 
   0.91944444   0.95277778  -1.59656706 
   0.91944444   0.96388889  -1.59660291 
   0.91944444   0.97500000  -1.59662746 
   0.93055556   0.87500000  -1.59603421 
   0.93055556   0.88611111  -1.59618792 
   0.93055556   0.89722222  -1.59630552 
   0.93055556   0.90833333  -1.59639165 
   0.93055556   0.91944444  -1.59645060 
   0.93055556   0.93055556  -1.59648628 
   0.93055556   0.94166667  -1.59650229 
   0.93055556   0.95277778  -1.59650189 
   0.93055556   0.96388889  -1.59648806 
   0.93055556   0.97500000  -1.59646349 
   0.94166667   0.87500000  -1.59630574 
   0.94166667   0.88611111  -1.59640802 
   0.94166667   0.89722222  -1.59647428 
   0.94166667   0.90833333  -1.59650925 
   0.94166667   0.91944444  -1.59651726 
   0.94166667   0.93055556  -1.59650229 
   0.94166667   0.94166667  -1.59646799 
   0.94166667   0.95277778  -1.59641769 
   0.94166667   0.96388889  -1.59635441 
   0.94166667   0.97500000  -1.59628091 
   0.95277778   0.87500000  -1.59655801 
   0.95277778   0.88611111  -1.59660954 
   0.95277778   0.89722222  -1.59662511 
   0.95277778   0.90833333  -1.59660948 
   0.95277778   0.91944444  -1.59656706 
   0.95277778   0.93055556  -1.59650189 
   0.95277778   0.94166667  -1.59641769 
   0.95277778   0.95277778  -1.59631783 
   0.95277778   0.96388889  -1.59620541 
   0.95277778   0.97500000  -1.59608322 
   0.96388889   0.87500000  -1.59679376 
   0.96388889   0.88611111  -1.59679527 
   0.96388889   0.89722222  -1.59676080 
   0.96388889   0.90833333  -1.59669519 
   0.96388889   0.91944444  -1.59660291 
   0.96388889   0.93055556  -1.59648806 
   0.96388889   0.94166667  -1.59635441 
   0.96388889   0.95277778  -1.59620541 
   0.96388889   0.96388889  -1.59604419 
   0.96388889   0.97500000  -1.59587362 
   0.97500000   0.87500000  -1.59701542 
   0.97500000   0.88611111  -1.59696767 
   0.97500000   0.89722222  -1.59688389 
   0.97500000   0.90833333  -1.59676898 
   0.97500000   0.91944444  -1.59662746 
   0.97500000   0.93055556  -1.59646349 
   0.97500000   0.94166667  -1.59628091 
   0.97500000   0.95277778  -1.59608322 
   0.97500000   0.96388889  -1.59587362 
   0.97500000   0.97500000  -1.59565503 
