 dH1H2 dH1H3 Eh
  0.80000000   0.80000000  -1.57212182
   0.80000000   0.84444444  -1.57698670
   0.80000000   0.88888889  -1.58095190
   0.80000000   0.93333333  -1.58430782
   0.80000000   0.97777778  -1.58725124
   0.80000000   1.02222222  -1.58991112
   0.80000000   1.06666667  -1.59236859
   0.80000000   1.11111111  -1.59467220
   0.80000000   1.15555556  -1.59684905
   0.80000000   1.20000000  -1.59891274
   0.84444444   0.80000000  -1.57698671
   0.84444444   0.84444444  -1.58085488
   0.84444444   0.88888889  -1.58385839
   0.84444444   0.93333333  -1.58630525
   0.84444444   0.97777778  -1.58840547
   0.84444444   1.02222222  -1.59029632
   0.84444444   1.06666667  -1.59206273
   0.84444444   1.11111111  -1.59375327
   0.84444444   1.15555556  -1.59539221
   0.84444444   1.20000000  -1.59698837
   0.88888889   0.80000000  -1.58095191
   0.88888889   0.84444444  -1.58385839
   0.88888889   0.88888889  -1.58591598
   0.88888889   0.93333333  -1.58745197
   0.88888889   0.97777778  -1.58869235
   0.88888889   1.02222222  -1.58978606
   0.88888889   1.06666667  -1.59082520
   0.88888889   1.11111111  -1.59186148
   0.88888889   1.15555556  -1.59291903
   0.88888889   1.20000000  -1.59400409
   0.93333333   0.80000000  -1.58430783
   0.93333333   0.84444444  -1.58630525
   0.93333333   0.88888889  -1.58745197
   0.93333333   0.93333333  -1.58809461
   0.93333333   0.97777778  -1.58847667
   0.93333333   1.02222222  -1.58876117
   0.93333333   1.06666667  -1.58905018
   0.93333333   1.11111111  -1.58940131
   0.93333333   1.15555556  -1.58984114
   0.93333333   1.20000000  -1.59037560
   0.97777778   0.80000000  -1.58725125
   0.97777778   0.84444444  -1.58840547
   0.97777778   0.88888889  -1.58869235
   0.97777778   0.93333333  -1.58847667
   0.97777778   0.97777778  -1.58801981
   0.97777778   1.02222222  -1.58750038
   0.97777778   1.06666667  -1.58703243
   0.97777778   1.11111111  -1.58668165
   0.97777778   1.15555556  -1.58647916
   0.97777778   1.20000000  -1.58643257
   1.02222222   0.80000000  -1.58991112
   1.02222222   0.84444444  -1.59029632
   1.02222222   0.88888889  -1.58978606
   1.02222222   0.93333333  -1.58876117
   1.02222222   0.97777778  -1.58750038
   1.02222222   1.02222222  -1.58619855
   1.02222222   1.06666667  -1.58498312
   1.02222222   1.11111111  -1.58392953
   1.02222222   1.15555556  -1.58307502
   1.02222222   1.20000000  -1.58243029
   1.06666667   0.80000000  -1.59236859
   1.06666667   0.84444444  -1.59206273
   1.06666667   0.88888889  -1.59082520
   1.06666667   0.93333333  -1.58905018
   1.06666667   0.97777778  -1.58703243
   1.06666667   1.02222222  -1.58498312
   1.06666667   1.06666667  -1.58304409
   1.06666667   1.11111111  -1.58130183
   1.06666667   1.15555556  -1.57980096
   1.06666667   1.20000000  -1.57855633
   1.11111111   0.80000000  -1.59467220
   1.11111111   0.84444444  -1.59375327
   1.11111111   0.88888889  -1.59186148
   1.11111111   0.93333333  -1.58940131
   1.11111111   0.97777778  -1.58668165
   1.11111111   1.02222222  -1.58392953
   1.11111111   1.06666667  -1.58130183
   1.11111111   1.11111111  -1.57889724
   1.11111111   1.15555556  -1.57676897
   1.11111111   1.20000000  -1.57493698
   1.15555556   0.80000000  -1.59684905
   1.15555556   0.84444444  -1.59539221
   1.15555556   0.88888889  -1.59291903
   1.15555556   0.93333333  -1.58984114
   1.15555556   0.97777778  -1.58647916
   1.15555556   1.02222222  -1.58307502
   1.15555556   1.06666667  -1.57980096
   1.15555556   1.11111111  -1.57676897
   1.15555556   1.15555556  -1.57404207
   1.15555556   1.20000000  -1.57164630
   1.20000000   0.80000000  -1.59891274
   1.20000000   0.84444444  -1.59698837
   1.20000000   0.88888889  -1.59400409
   1.20000000   0.93333333  -1.59037560
   1.20000000   0.97777778  -1.58643257
   1.20000000   1.02222222  -1.58243029
   1.20000000   1.06666667  -1.57855633
   1.20000000   1.11111111  -1.57493698
   1.20000000   1.15555556  -1.57164630
   1.20000000   1.20000000  -1.56871754
