   0.95000000   0.95000000  -1.55127010 
   0.95000000   0.96111111  -1.55162053 
   0.95000000   0.97222222  -1.55198878 
   0.95000000   0.98333333  -1.55237562 
   0.95000000   0.99444444  -1.55278152 
   0.95000000   1.00555556  -1.55320667 
   0.95000000   1.01666667  -1.55365102 
   0.95000000   1.02777778  -1.55411429 
   0.95000000   1.03888889  -1.55459606 
   0.95000000   1.05000000  -1.55509573 
   0.96111111   0.95000000  -1.55162055 
   0.96111111   0.96111111  -1.55189363 
   0.96111111   0.97222222  -1.55218544 
   0.96111111   0.98333333  -1.55249689 
   0.96111111   0.99444444  -1.55282860 
   0.96111111   1.00555556  -1.55318087 
   0.96111111   1.01666667  -1.55355376 
   0.96111111   1.02777778  -1.55394710 
   0.96111111   1.03888889  -1.55436053 
   0.96111111   1.05000000  -1.55479352 
   0.97222222   0.95000000  -1.55198880 
   0.97222222   0.96111111  -1.55218544 
   0.97222222   0.97222222  -1.55240153 
   0.97222222   0.98333333  -1.55263816 
   0.97222222   0.99444444  -1.55289608 
   0.97222222   1.00555556  -1.55317574 
   0.97222222   1.01666667  -1.55347729 
   0.97222222   1.02777778  -1.55380068 
   0.97222222   1.03888889  -1.55414562 
   0.97222222   1.05000000  -1.55451167 
   0.98333333   0.95000000  -1.55237564 
   0.98333333   0.96111111  -1.55249689 
   0.98333333   0.97222222  -1.55263816 
   0.98333333   0.98333333  -1.55280070 
   0.98333333   0.99444444  -1.55298541 
   0.98333333   1.00555556  -1.55319288 
   0.98333333   1.01666667  -1.55342339 
   0.98333333   1.02777778  -1.55367699 
   0.98333333   1.03888889  -1.55395349 
   0.98333333   1.05000000  -1.55425251 
   0.99444444   0.95000000  -1.55278154 
   0.99444444   0.96111111  -1.55282860 
   0.99444444   0.97222222  -1.55289608 
   0.99444444   0.98333333  -1.55298541 
   0.99444444   0.99444444  -1.55309766 
   0.99444444   1.00555556  -1.55323353 
   0.99444444   1.01666667  -1.55339346 
   0.99444444   1.02777778  -1.55357760 
   0.99444444   1.03888889  -1.55378585 
   0.99444444   1.05000000  -1.55401794 
   1.00555556   0.95000000  -1.55320669 
   1.00555556   0.96111111  -1.55318087 
   1.00555556   0.97222222  -1.55317574 
   1.00555556   0.98333333  -1.55319288 
   1.00555556   0.99444444  -1.55323353 
   1.00555556   1.00555556  -1.55329856 
   1.00555556   1.01666667  -1.55338852 
   1.00555556   1.02777778  -1.55350368 
   1.00555556   1.03888889  -1.55364405 
   1.00555556   1.05000000  -1.55380945 
   1.01666667   0.95000000  -1.55365104 
   1.01666667   0.96111111  -1.55355376 
   1.01666667   0.97222222  -1.55347729 
   1.01666667   0.98333333  -1.55342339 
   1.01666667   0.99444444  -1.55339346 
   1.01666667   1.00555556  -1.55338852 
   1.01666667   1.01666667  -1.55340926 
   1.01666667   1.02777778  -1.55345606 
   1.01666667   1.03888889  -1.55352906 
   1.01666667   1.05000000  -1.55362816 
   1.02777778   0.95000000  -1.55411431 
   1.02777778   0.96111111  -1.55394710 
   1.02777778   0.97222222  -1.55380068 
   1.02777778   0.98333333  -1.55367699 
   1.02777778   0.99444444  -1.55357760 
   1.02777778   1.00555556  -1.55350368 
   1.02777778   1.01666667  -1.55345606 
   1.02777778   1.02777778  -1.55343526 
   1.02777778   1.03888889  -1.55344153 
   1.02777778   1.05000000  -1.55347486 
   1.03888889   0.95000000  -1.55459607 
   1.03888889   0.96111111  -1.55436053 
   1.03888889   0.97222222  -1.55414562 
   1.03888889   0.98333333  -1.55395349 
   1.03888889   0.99444444  -1.55378585 
   1.03888889   1.00555556  -1.55364405 
   1.03888889   1.01666667  -1.55352906 
   1.03888889   1.02777778  -1.55344153 
   1.03888889   1.03888889  -1.55338182 
   1.03888889   1.05000000  -1.55335004 
   1.05000000   0.95000000  -1.55509574 
   1.05000000   0.96111111  -1.55479352 
   1.05000000   0.97222222  -1.55451167 
   1.05000000   0.98333333  -1.55425251 
   1.05000000   0.99444444  -1.55401794 
   1.05000000   1.00555556  -1.55380945 
   1.05000000   1.01666667  -1.55362816 
   1.05000000   1.02777778  -1.55347486 
   1.05000000   1.03888889  -1.55335004 
   1.05000000   1.05000000  -1.55325391 
