"time","GEN","TEM","STRUCT"
0,1,1,1
1.23486281579817,3,1,454
2.24472786863896,3,1,510
3.25459514761091,3,1,496
4.23007762108612,4,1,507
7.78300656110841,3,1,307
8.80445742191837,4,1,526
9.78656966717079,7,1,511
15.2761787754235,7,1,354
16.3628264585446,7,1,512
21.2256176550883,7,1,417
22.3170748174362,7,1,475
23.3594801255021,8,1,518
25.6777388315485,6,1,92
30.3239898771398,7,1,396
31.3846713584178,8,1,473
32.3446287155499,9,1,500
33.3621562723246,10,1,497
34.3776264356821,10,1,491
35.3946514452204,11,1,492
36.4167604144208,12,1,475
37.1476131305052,13,2,766
37.6976931178809,13,2,888
38.2253824055319,14,2,934
38.9055006194128,15,1,646
39.8587024069989,15,1,540
41.132465702302,13,1,426
42.176252384227,16,1,501
43.4250578178071,15,1,313
44.4920747987463,16,1,508
45.1481090402252,15,2,819
45.6664826738763,16,2,944
46.171657166792,18,2,1030
46.6689253375478,19,2,1023
47.1134804861078,18,3,1220
47.4797325883723,19,3,1375
47.8245791542049,19,3,1473
48.1477600511765,19,4,1567
48.435748876356,21,3,1660
48.7548652041515,21,3,1640
49.0825336002074,23,3,1559
49.4052870348585,23,3,1573
49.6860311915878,22,5,1730
49.9108824516425,24,5,2048
50.1481212543331,26,4,2053
50.3810706139696,27,5,2054
50.5974286286076,28,5,2243
50.8021272118023,29,5,2330
51.0059313309891,29,5,2408
51.2133461713061,29,4,2381
51.4437409498007,30,4,2270
51.6820866074017,30,4,2139
51.9252751391731,31,4,2122
52.1616160297919,33,4,2122
52.4071999258439,34,4,2113
52.6496961734371,33,4,2083
52.8943703458047,34,4,2012
53.1461144366006,35,4,2041
53.4062380532636,35,4,1979
53.6579224542113,37,4,1957
53.9142111276388,38,4,1942
54.1602488262903,36,5,2051
54.3674601007202,37,5,2238
54.5757415746995,37,5,2295
54.8070366828137,38,4,2217
55.0426190280167,38,4,2205
55.2882520621335,38,4,2161
55.521733045835,38,4,2133
55.7677850884412,39,4,2120
56.0012005479369,40,4,2145
56.2522747143327,41,4,2106
56.4889904076546,43,4,1991
56.7397470802685,44,5,2052
56.9479978168165,44,5,2186
57.1636098495233,45,5,2243
57.3706758563104,45,6,2447
57.5550269443194,47,6,2655
57.7309247618342,47,6,2778
57.9084902261573,48,6,2843
58.0892724905868,49,6,2916
58.2517084267406,50,6,2969
58.4202399204529,49,6,2979
58.5912957242868,50,6,2965
58.7669824176868,50,6,2989
58.9428899889379,51,6,3032
59.105365321265,52,6,2991
59.2684333847163,52,6,3021
59.4363084566435,53,6,2986
59.600323831134,54,6,2989
59.7669589954573,54,5,2978
59.951599084704,55,5,2839
60.1749376829018,55,4,2529
60.4419790817848,54,3,2062
60.7360079217717,54,3,1842
61.0494323895535,55,3,1703
61.4693796071378,56,1,1164
61.8984421443143,55,3,1202
62.2987823019145,56,2,1222
62.7689275101064,53,3,1057
63.1072463047869,53,4,1368
63.3865061551504,55,4,1644
63.6550555581657,54,4,1800
63.8873982239985,56,5,2056
64.1013380780004,58,5,2140
64.308996262656,59,5,2253
64.5259027557777,59,5,2343
64.7268364836509,61,5,2417
64.9333612623566,60,7,2522
65.0902625776202,61,8,2813
65.2370887196524,62,8,3128
65.3741273769356,62,8,3376
65.5079064216377,62,8,3460
65.6439525747803,63,8,3581
65.7692873103017,64,8,3660
65.9017638467782,65,8,3731
66.0336717263011,65,8,3739
66.1644501608401,69,8,3717
66.3011766477852,70,7,3665
66.4452533931451,69,6,3518
66.5955022413484,70,6,3399
66.7489649906783,70,6,3300
66.9096819404876,69,7,3233
67.063844148624,72,6,3266
67.233597868944,74,5,3129
67.4237001001189,75,5,2945
67.6122140450685,77,5,2769
67.805733527053,77,5,2693
67.9930065084933,77,5,2661
68.1858324311915,75,6,2675
68.3354986204789,73,8,3021
68.4722915421867,75,8,3219
68.607785496117,77,8,3393
68.7389030724158,77,8,3487
68.8828145767951,76,8,3489
69.0126293250617,76,8,3633
69.1426345984569,76,8,3742
69.2719834710208,76,8,3761
69.4010682759216,76,8,3869
69.5244862228575,77,8,3869
69.641386737381,77,9,4057
69.7611710996155,78,9,4048
69.875674468738,79,10,4185
69.9869091470441,82,10,4272
70.093375668578,83,9,4402
70.2035278206308,82,9,4462
70.3154380056151,82,10,4508
70.4150061337917,81,11,4576
70.519952983473,81,9,4677
70.6313699240595,81,9,4693
70.7388997232885,81,9,4669
70.846822398336,85,9,4594
70.9527722847512,85,9,4647
71.0627251400358,86,9,4654
71.1723501177475,86,9,4541
71.2826936791264,86,9,4521
71.395141624536,87,8,4445
71.5125343822231,87,8,4385
71.6372571710891,89,8,4299
71.7626954400362,91,8,4233
71.8796338272616,91,10,4265
71.9915854132934,92,10,4420
72.0996013044282,91,10,4554
72.2038894626756,91,10,4636
72.3134649289505,91,9,4661
72.4210170166677,95,9,4663
72.5346533791595,95,9,4610
72.6429125150195,94,9,4618
72.7527838742578,94,8,4609
72.8744393683805,95,8,4488
72.9951094312959,95,8,4414
73.1137687918673,97,8,4257
73.2366607817279,98,9,4220
73.3528824857535,100,9,4298
73.4689672632352,100,8,4260
73.5849293997572,101,9,4265
73.6998349834915,102,9,4285
73.813605760483,104,9,4387
73.9309088300604,105,8,4403
74.0533764695115,106,7,4303
74.1833217279637,104,7,4187
74.3152401929697,104,7,4051
74.4446389296579,105,8,3992
74.575319100587,105,8,3930
74.7007579950499,106,8,3977
74.8236521786291,105,9,3997
74.937308366256,107,9,4159
75.0466797994002,107,10,4279
75.1541652557131,106,11,4501
75.256948292182,108,11,4683
75.3512107352842,108,11,4880
75.4443200624005,107,12,4991
75.5308781821232,107,12,5179
75.6170972761069,108,12,5294
75.7047075524772,107,12,5310
75.7958739084673,108,11,5420
75.8871724435465,109,10,5408
75.9799775519374,109,11,5281
76.0729892123671,109,11,5360
76.1620483463006,110,11,5456
76.2570384623064,112,11,5362
76.3523517642493,113,11,5335
76.441566667853,114,11,5397
76.5316223819742,117,12,5520
76.6173813931568,118,12,5647
76.7032061431163,120,12,5675
76.7908386117292,122,12,5769
76.8786493515634,124,12,5766
76.9663153744757,125,12,5783
77.0479315166158,123,12,5859
77.1310931147657,122,11,5802
77.2145176576192,122,12,5804
77.3069483739148,122,11,5697
77.3936532113008,120,13,5673
77.4759064566786,121,13,5747
77.5577850797273,120,13,5915
77.6401114322654,121,14,6066
77.7132121121369,120,13,6207
77.7920766031938,121,13,6256
77.8701581572079,122,14,6319
77.9476755679036,123,13,6313
78.0277963273003,124,13,6380
78.1030766054532,124,13,6426
78.1803861374249,124,13,6446
78.2617950003872,125,13,6462
78.3379937290895,127,13,6478
78.4178357849519,127,13,6448
78.496360513618,130,13,6453
78.5704896600154,129,13,6471
78.6476677050521,128,12,6424
78.7323051282711,128,12,6344
78.8146955592015,128,13,6312
78.8927727637662,128,13,6438
78.9675310343488,128,14,6432
79.0422017414754,128,14,6478
79.1177371299764,128,14,6466
79.1895310784428,126,16,6569
79.25852146652,127,14,6704
79.3310320742035,126,15,6719
79.397899405906,127,16,6874
79.4636373361559,128,15,7066
79.5333804024742,128,15,7113
79.6008733918433,128,14,7166
79.672357581812,129,14,7207
79.7441270833517,130,14,7159
79.8160011997932,131,14,7091
79.8832951039359,131,15,7163
79.954085228119,131,15,7193
80.0205353697216,130,15,7241
80.0887434561343,130,15,7334
80.1577559925532,131,14,7274
80.2277310832131,132,14,7189
80.2987915503092,132,14,7148
80.3681622534862,132,14,7172
80.4391095356602,133,14,7166
80.5094812664942,132,15,7202
80.575496142869,133,16,7309
80.64089271795,133,15,7388
80.7088831941663,133,15,7428
80.77394862022,134,16,7457
80.8392418898257,136,16,7518
80.902772444237,139,16,7626
80.9657213229801,140,16,7713
81.0297165947689,141,16,7776
81.0935502742574,141,16,7810
81.1576432451281,144,15,7799
81.2246204212113,144,15,7819
81.289996625075,143,16,7858
81.3543667035968,145,16,7912
81.4178322349802,147,15,7941
81.4849721772957,147,15,7823
81.550350047224,147,15,7789
81.6133170459665,147,15,7761
81.677543066774,146,15,7721
81.7405085187788,147,15,7748
81.8092530933577,149,15,7744
81.8735295288148,151,14,7729
81.9409439618875,151,14,7576
82.0092701313752,150,15,7523
82.07420906277,150,15,7563
82.1408865933218,151,15,7478
82.2050511172328,152,17,7549
82.2681796851518,151,17,7665
82.3280951791767,153,17,7801
82.3867569283967,152,16,7910
82.4480632704137,150,16,7922
82.5119505945642,148,16,7889
82.5707944284523,147,17,7932
82.6318648351954,147,16,7957
82.6933037952292,147,16,7951
82.7532860994698,149,16,7987
82.8181971985105,147,16,7881
82.8780813298356,149,16,7795
82.9431253339473,150,16,7818
83.0031936946752,152,16,7822
83.0696935966089,151,15,7791
83.1331291636824,151,16,7852
83.1968991061474,151,16,7856
83.2585158557066,155,15,7877
83.3235123526582,156,15,7880
83.3901385818637,156,15,7850
83.4579467339722,154,15,7854
83.5247966034668,158,15,7864
83.5871799238346,157,16,7830
83.6518442519763,156,16,7848
83.715506134835,157,15,7830
83.7810169328936,158,15,7891
83.8473050260905,158,17,8023
83.9098204617524,157,17,8069
83.9705938016304,157,19,8079
84.0279356638193,158,19,8238
84.0857368308537,159,19,8407
84.1410021843585,158,19,8539
84.1956940726684,157,19,8659
84.2476086822628,156,20,8758
