"time","GEN","TEM","STRUCT"
0,1,1,1
1.26792813805913,2,1,463
2.64620680664923,2,0,164
21.8453178090377,2,1,438
22.9112662063559,4,1,492
23.8877953463935,5,1,507
24.8616759901278,5,1,507
25.8377513958897,7,1,489
26.8122243983467,8,1,498
27.8153195077289,9,1,513
28.7978760677451,10,1,532
29.5986871741096,11,1,738
30.2843099125477,10,2,827
30.8217430629857,11,2,1000
31.4246825514098,12,1,746
32.3177613205276,13,1,527
34.8572454725228,12,1,299
35.5325789268178,13,2,804
36.0642103159054,13,2,912
36.580601328481,15,2,980
36.961224677995,15,4,1330
37.2407691433987,16,4,1649
37.5089548658143,16,4,1815
37.7650640395867,17,4,1922
38.0007223392584,17,5,2042
38.2143295279735,19,5,2218
38.4303273245468,20,5,2389
38.6286062498516,21,5,2476
38.8282878733999,22,5,2487
39.0363053318802,22,4,2372
39.2705915152855,23,4,2233
39.522575604463,22,3,2160
39.8015457277884,23,3,1917
40.1348784996564,22,3,1549
40.4731995475369,23,3,1542
40.8101565102592,23,3,1486
41.2253194211949,26,2,1240
41.6871211348475,27,2,1063
42.2989225302153,28,2,849
42.7314357139969,27,3,1150
43.0897129007782,28,3,1331
43.408803048044,27,4,1500
43.6934951799374,29,4,1682
43.9569282531069,30,4,1785
44.2255812233262,30,4,1801
44.5095512370041,31,3,1801
44.8726670387348,33,2,1506
45.2939428484236,35,2,1174
45.7129284036251,34,3,1207
46.0743484151067,35,3,1356
46.4023843250154,38,4,1555
46.721137537079,39,3,1527
47.0432307033786,42,3,1510
47.3372464881136,42,4,1704
47.6026186750294,44,4,1862
47.8520629578717,46,5,2016
48.0834936741944,47,4,2030
48.3343208162299,46,2,1970
48.7235051101942,47,2,1423
49.1524219968216,50,2,1172
49.5274504364567,49,3,1337
49.7995122904926,49,5,1671
50.0639540387461,51,4,1852
50.3203921369739,54,4,1883
50.5821796908718,53,5,2008
50.8153158329774,53,4,2083
51.0558998862449,54,4,2052
51.3041231481904,55,4,1973
51.5602023150646,56,4,1974
51.820720359068,56,4,1942
52.077684923185,57,4,1909
52.3421416128636,59,4,1995
52.5924526822794,60,4,1968
52.8597268007923,60,3,1911
53.1563188943922,58,4,1846
53.4087178430133,58,3,1878
53.7100745274802,59,3,1693
54.0114219638204,59,4,1659
54.2697027246298,59,4,1825
54.505361080024,59,5,2037
54.7163450390554,62,5,2244
54.9302032464199,62,5,2314
55.1303148550301,61,6,2449
55.3250859404466,61,5,2472
55.5262365843396,63,5,2492
55.7142513618407,62,6,2604
55.8826635577092,63,7,2819
56.0450570465402,64,7,2946
56.20082409093,64,7,3114
56.3524041762793,63,7,3228
56.5009968453669,63,7,3218
56.6510025273324,68,7,3223
56.8048089461846,69,7,3354
56.9502809891705,69,7,3443
57.0990239133394,69,7,3489
57.2431114340476,68,7,3447
57.3843599703781,68,7,3507
57.526875371124,69,7,3436
57.6881964265625,70,6,3302
57.8544012994202,70,6,3212
58.0153815879374,72,6,3190
58.1683546041618,73,7,3175
58.3082828406609,73,8,3338
58.4452816748637,74,8,3551
58.5698031355042,75,8,3699
58.6951480990593,75,8,3809
58.8221710406007,75,8,3845
58.9506249274626,74,7,3816
59.0890191405618,75,7,3747
59.2183039165563,73,8,3758
59.3545835068834,75,6,3742
59.501845744614,76,7,3638
59.6359629463164,76,8,3652
59.7658591978147,78,8,3750
59.903484223881,79,7,3754
60.0420675301544,81,7,3690
60.1797825850431,83,9,3678
60.2942739528067,83,8,3879
60.4250671636138,86,7,3747
60.5634506733625,87,7,3688
60.6903079848544,85,9,3809
60.8103294000718,85,9,3979
60.927939298406,84,9,4093
61.0436330167447,85,9,4198
61.156935472093,87,9,4260
61.2704550934578,86,9,4334
61.3811131716702,87,9,4397
61.4940040975715,91,9,4425
61.6083219427166,91,9,4396
61.7215467663985,92,9,4471
61.8402358556178,92,8,4388
61.9650268924692,94,7,4255
62.0943526813115,96,7,4109
62.2340711116039,97,6,3857
62.3831246114159,98,6,3604
62.5336272222894,98,6,3500
62.6955145769631,98,6,3334
62.886806162395,98,5,3018
63.0603406217138,97,6,2927
63.2320313287277,97,5,2969
63.4107361976007,98,5,2824
63.6019468774512,97,5,2758
63.7871856330485,97,6,2706
63.9609886287733,98,6,2803
64.1331041926844,99,7,2872
64.2873947489126,100,7,3073
64.4385560003368,101,7,3230
64.5853536256345,100,7,3312
64.7340753595933,100,7,3440
64.875772988624,102,7,3482
65.0156002730662,100,8,3574
65.1479239714039,101,8,3621
65.2675025664298,101,9,3805
65.3917212279037,100,9,3931
65.5217941674311,99,8,3954
65.6483431134002,96,9,3974
65.7610305870036,96,10,4132
65.8718537782749,97,9,4352
65.9841923902821,98,9,4481
66.0988131929198,99,8,4433
66.2207023434478,97,8,4311
66.3392585363215,98,8,4274
66.4579838369535,100,8,4194
66.577664870499,98,8,4219
