"time","GEN","TEM","STRUCT"
0,1,1,1
1.41591729155079,1,1,435
2.48183176364692,2,1,476
3.53775560246153,2,1,470
4.53938187589198,3,1,519
9.23880894092729,4,1,151
10.4491880641572,6,1,449
11.4699658565095,6,1,485
12.4851758438203,9,1,498
13.1271485444474,13,1,749
14.2694193189366,14,0,269
20.6331438900918,13,1,341
21.7494168726525,15,1,469
22.9883004609465,15,0,258
38.6258987886509,14,2,697
39.1590320692965,16,2,933
39.6686374626782,16,2,989
40.1401783785885,18,3,1147
40.5912163178994,20,2,1078
41.0693679269801,20,2,1068
41.5478284709275,21,2,1031
42.1157610019744,20,1,784
43.0168201130756,21,1,581
44.0208588926678,21,1,479
46.5278646105432,21,1,114
47.6917547969898,22,1,463
48.7039558613855,26,1,508
49.5744999961747,27,1,666
50.5077105902563,27,1,504
51.4813799594039,24,2,605
51.9858786058335,25,3,1004
52.3648820502966,25,3,1250
52.6445170774993,25,5,1634
52.8872139942466,25,4,1807
53.3272320332973,25,1,1226
53.9785990540832,25,2,824
54.7338664493899,25,1,597
56.0404932697497,25,1,414
57.0698429558236,25,1,496
58.0866376886495,28,1,511
59.1114564008777,27,2,504
59.6540042423874,29,3,968
60.4309360118582,30,1,625
61.3547833857553,29,2,630
61.8742684685829,28,2,870
62.385894240242,30,2,966
62.9013621647082,31,2,997
63.3873220465028,31,2,985
64.0487424155522,31,1,682
64.9788346654093,31,1,568
65.9040401424169,30,2,569
66.4887292169322,31,2,860
67.0004625975288,32,2,945
67.4809145440991,31,3,1108
67.8585328887927,32,3,1285
68.2189993172534,32,3,1425
68.5614891209104,33,3,1439
68.8940698434887,33,3,1511
69.2270427996333,35,3,1475
69.5647568649286,35,3,1473
69.9865309902149,38,2,1263
70.4379294199299,40,2,1077
70.8240722347353,41,3,1286
71.1655999050893,44,3,1413
71.4910478325608,43,4,1566
71.770877038563,43,4,1748
72.0344492549915,46,4,1847
72.2950328096101,46,4,1930
72.532759583479,45,5,1973
72.7411388239011,45,5,2155
72.9580330064499,47,5,2353
73.1647183782786,47,5,2455
73.3698252752437,48,5,2478
73.5548616650692,46,6,2623
73.7252148551838,44,7,2740
