"time","GEN","TEM","STRUCT"
0,1,1,1
1.2202382063412,2,1,439
2.293700794236,2,1,485
3.30262796336674,3,1,484
4.03826869405564,5,2,806
4.58752757225092,5,2,966
5.09814696231754,5,2,990
5.5715388205006,5,2,996
6.07538448879656,6,2,1021
6.57674601480138,8,2,1019
7.07443429757605,8,2,985
7.58040986411051,10,2,953
8.06719121432235,12,2,1019
8.52549548948589,11,3,1122
8.91622736129142,12,3,1253
9.34639682304303,12,1,1107
11.091339705525,11,1,135
12.839617336456,10,1,181
13.7902860822222,9,1,551
14.7879934741192,9,1,495
15.7653951650239,8,2,562
16.3549347582483,8,1,841
17.1854567918412,11,1,584
23.3677420167166,13,1,353
24.4438537343561,15,1,517
27.4720371768253,14,1,379
28.5494964161923,15,1,504
29.5984854566776,15,0,359
33.391772805955,16,2,576
33.9628965250438,18,2,866
34.4706387245885,20,2,978
34.9504408191192,21,2,1005
35.6228746244877,22,1,713
36.4507219252556,21,2,683
45.0464491673285,19,1,290
47.1587017877442,19,1,255
48.2046262049279,21,1,503
49.1072175529647,21,2,649
49.668333338681,22,2,882
50.209738480065,25,2,977
50.9323672045216,26,1,651
51.8749377483265,27,1,524
52.5761061586966,27,2,798
53.1017585075607,28,2,949
53.6057892140794,28,2,956
54.1156515646927,30,2,970
54.6090056657309,31,2,969
55.1082600861817,30,2,969
55.6934971260223,30,1,774
56.5485364802224,31,1,565
57.5410079438724,33,1,513
58.9169055454212,33,0,198
61.6532942678482,32,1,426
62.7112538085469,34,1,500
63.7325360023952,36,1,476
65.1194523798622,36,1,439
66.1143757592245,36,1,489
66.9267281986465,38,1,584
67.5839590377774,38,2,858
68.0998781291568,38,1,933
68.9205171293463,37,2,628
69.4826841206231,36,2,896
70.0038185747947,35,2,972
70.5132304594105,35,2,1030
72.7352174230075,35,1,160
73.8957780092632,35,1,470
74.9358022415117,36,1,475
75.5254060370956,36,2,785
76.0705604943942,36,2,939
76.5870927623209,36,2,970
77.0605376611647,34,3,1075
77.4045998609155,33,4,1464
77.7012333920919,34,3,1593
78.0272886679052,33,3,1609
78.3440266654379,34,3,1580
78.680782579543,35,3,1541
79.0153843886176,35,3,1481
79.3554649057654,35,3,1499
79.6788161930703,35,2,1502
80.1074179558377,36,2,1218
80.5730638708648,37,2,1055
81.061751222678,40,2,1030
81.5646507814709,41,2,975
82.0604036197862,43,2,963
82.5636816617006,44,2,1006
83.0457676948393,45,2,1023
83.548351527124,46,2,1048
84.1118461707713,46,2,869
84.6347978290483,48,2,915
85.1255047302935,48,2,983
85.6400495753898,48,2,993
86.2195855106727,47,2,845
86.9354262501815,48,1,661
87.6632709655213,47,2,804
88.1757981520383,48,2,939
88.6697039026345,50,3,1037
89.0308314942609,51,4,1342
89.3162921757421,53,4,1608
89.5847075252299,55,4,1778
89.8240423354092,54,5,1984
90.0477283681564,55,5,2215
90.2579235249809,55,5,2323
90.4636726034857,54,6,2404
90.6437970976371,56,6,2591
90.8242309204214,55,7,2705
90.9825269954674,56,7,2936
91.1358265170487,58,7,3096
91.294945743865,60,6,3091
91.44053107273,59,7,3214
91.5860521955261,59,8,3382
91.7183227730676,59,8,3574
91.8478927570096,62,8,3687
91.9803397605164,62,7,3652
92.1231782029311,61,8,3675
