"time","GEN","TEM","STRUCT"
0,1,1,1
15.3810707937164,2,1,4
16.596572441453,3,1,469
17.6243110962194,5,1,505
31.2852345948921,4,1,224
32.3776154000997,6,1,468
33.1811646538187,7,2,749
33.7073892342324,8,2,930
34.3203618653791,8,2,897
34.8307832205471,10,2,965
35.4355935195672,9,2,801
35.9644663036914,11,2,923
36.4640669948827,13,2,965
36.9612436098603,14,2,990
37.456057040879,15,2,1007
37.9622582956461,16,2,1038
38.4745904421227,16,2,1010
38.8915950839722,17,3,1199
39.2359216732725,17,3,1375
39.5896594851364,18,3,1388
39.9241697880704,20,3,1520
40.1980137168206,19,4,1699
40.4728139747912,19,4,1817
40.7400507361417,21,4,1878
41.0200100107897,20,3,1849
41.3345582239441,21,3,1702
41.6487889779771,23,3,1624
41.9723409648911,24,3,1561
42.3228427816658,26,2,1438
42.7778351220233,28,2,1168
43.255751043922,29,2,1039
43.8336742572368,33,1,826
44.7045571261053,33,1,570
45.6541632369062,35,1,538
46.5767643936368,35,2,640
47.1494946396234,36,2,847
47.6762954678254,36,2,959
48.1855242494734,37,2,1060
48.6787311444153,37,2,1060
49.1759655140101,37,2,1042
49.6584378753399,38,3,1091
50.0129874964361,39,3,1303
50.3542146169664,39,4,1435
50.6451223177392,40,4,1710
50.8965561774576,41,4,1867
51.1438978031739,42,4,1960
51.3849702325583,43,4,1961
51.6372177978107,43,4,1981
51.9085020295918,44,3,1793
52.2160852793396,44,3,1663
52.4941456153655,46,4,1779
52.7519146853398,48,4,1905
52.9934909426999,48,4,1868
53.2378315543508,49,5,2039
53.4494334487668,49,5,2229
53.6464252701994,48,5,2293
53.8574047906369,50,5,2349
54.0581713410147,51,5,2398
54.2578314918506,50,6,2503
54.4435487528837,51,5,2625
54.6501004827432,51,4,2432
54.8882567095106,53,4,2314
55.1100537684535,52,5,2257
55.3087692588625,52,6,2451
55.4741955013035,51,7,2684
55.6439117558173,53,6,2819
55.810064544373,56,6,2890
55.9749230129105,59,6,2887
56.1431253486453,59,6,2910
56.310017270507,59,6,2948
56.4808253092072,59,5,2932
56.6737974875457,63,5,2826
56.8638085022769,62,5,2718
57.0726996555784,62,4,2557
57.2900839847244,62,4,2305
57.5345698099388,63,4,2204
57.7566775570427,62,5,2313
57.9503819363655,62,6,2475
58.1298322371859,64,6,2599
58.3047913471609,66,6,2739
58.4690971394197,67,7,2948
58.6252122586059,69,7,3088
58.7805690982689,69,7,3197
58.9291401431426,72,7,3291
59.0753111259881,73,8,3372
59.2059414646261,74,8,3567
59.3370965869436,78,8,3687
59.4653749438428,78,8,3788
59.5950845949332,79,8,3831
59.7230711971293,79,8,3897
59.8466310206423,79,8,3915
59.9703673238983,80,7,3937
60.0991420627642,80,7,3783
60.2419131752273,81,7,3710
60.3805701386532,81,7,3674
60.5134076333053,82,8,3709
60.6465679436916,84,8,3773
60.7729892142772,83,9,3860
60.8910563496983,83,9,3978
61.0080327399857,84,9,4152
61.1181881103105,85,9,4208
61.2288542308093,86,9,4317
61.342075346647,85,8,4371
61.4626285323076,86,8,4248
61.5816939478449,87,8,4275
61.6986951993822,87,8,4177
61.8241103398113,87,7,4036
61.9550933582359,86,8,3927
62.0795872817924,86,8,3905
62.2058007304104,87,8,3996
62.333047384732,89,8,3996
62.459826731461,90,8,3983
62.5855039439078,92,8,4043
62.7089546664791,91,8,4049
62.8344425361026,94,8,4058
62.9674779920035,94,7,3945
63.1055116312605,93,7,3915
63.2349416005175,94,7,3852
63.3684686735642,95,7,3767
63.5027658531063,97,7,3748
63.6377886710695,97,7,3724
63.7676053106642,95,9,3806
63.8866424179727,95,9,3970
64.0054250658529,97,10,4108
64.1180022584918,97,10,4259
64.2304679216883,95,10,4391
64.3348628941595,94,11,4557
64.4327147746935,94,11,4719
64.5318517078518,94,11,4874
64.6309768860248,96,10,4909
64.7271903836393,97,10,4910
64.8310900970212,98,9,4976
64.9316902586744,99,10,4961
65.0288054835441,99,10,4952
65.1282977459092,100,10,4951
