"time","GEN","TEM","STRUCT"
0,1,1,1
1.26815736610376,2,1,455
2.30770872620453,2,1,535
3.31098391028429,2,1,483
4.3597830610665,2,1,513
5.37813251263137,3,1,490
16.0649133269467,3,1,413
17.122006893856,4,1,478
18.0653583394517,5,1,549
35.62537716589,4,1,341
36.6960817573776,6,1,499
39.9907082762766,5,1,367
79.302904110373,4,1,231
80.8402180399021,3,1,267
83.646376155683,3,1,414
84.7144640225279,3,1,488
85.7247951967656,3,1,502
86.6933259624076,2,1,502
87.7093947858929,5,1,477
88.704617906115,5,1,493
89.7576424080197,5,1,469
90.7487136850898,5,1,521
91.7592623865056,7,1,471
92.7923161922191,8,1,492
93.8094622476635,8,1,482
94.8137385703478,9,1,549
95.7415564775396,9,1,547
96.6862724909835,12,1,522
97.7156338132827,12,1,528
98.6880071432528,12,1,532
103.814202231415,11,1,216
104.973213552859,12,1,475
106.004296409574,12,1,487
106.79651506423,12,2,721
107.363210911113,13,1,809
107.905243901115,11,2,950
108.410632492696,11,2,932
108.897766893477,13,3,1046
109.272596275487,14,3,1291
109.630502280462,14,3,1359
110.037001200261,15,2,1221
110.511279169873,16,2,1090
110.996134119349,16,2,1068
111.495435671267,17,2,1006
111.951728048483,18,2,1080
112.443153502628,19,2,1065
112.816690997609,19,3,1287
113.164344034589,20,3,1432
113.497202626383,22,3,1536
113.809593342493,23,3,1585
114.144160501432,23,3,1553
114.450725929225,22,3,1637
114.765674882105,23,3,1576
115.093001261159,24,3,1539
115.513884828757,25,2,1299
115.964647489611,26,2,1102
116.518271358949,27,1,824
117.385519511976,27,1,530
118.347828163612,28,1,529
119.329243170634,28,1,498
120.32943759672,28,1,496
121.313074915111,29,1,510
121.950816466833,27,3,842
122.347303757228,27,3,1214
122.707231904541,26,2,1447
123.138405750214,26,2,1251
123.596347392568,27,2,1104
124.085388783601,27,2,1036
124.884210619308,29,1,641
125.560569249013,29,2,805
126.078245291329,28,3,956
126.463192716935,29,3,1289
126.852072453912,31,2,1266
127.306881218663,31,2,1091
127.783603019986,32,2,1052
128.288848192127,33,2,995
128.728676423114,32,3,1170
129.098639598863,32,3,1328
129.419870560644,32,4,1466
129.687610581098,34,4,1646
129.952398280365,33,4,1826
130.20396081566,34,4,1887
130.522010140905,34,2,1637
130.925092681426,36,2,1317
131.37556081802,36,2,1133
132.156242048381,36,0,451
133.781455643695,35,1,577
134.373021816427,35,2,851
134.873867548631,34,3,1040
135.254894275272,34,3,1258
135.613608430277,34,3,1396
135.908915764373,35,4,1627
136.223045881237,36,3,1612
136.536115537467,38,3,1532
136.862481407713,41,3,1541
137.187215936856,42,3,1522
137.528286530097,43,3,1432
137.88650255071,43,3,1438
138.189328442024,42,4,1585
138.445124615205,44,5,1871
138.672056646799,44,5,2022
138.88994151184,46,5,2128
139.106058332223,47,5,2239
139.31350924615,48,4,2401
139.545525660234,49,3,2291
139.822263421594,49,3,2007
140.130728938218,49,2,1700
140.523721147594,50,2,1349
140.967432360541,52,2,1139
141.46591304246,51,2,1025
141.855683013492,53,3,1246
142.21822268767,53,3,1380
142.561624840123,52,3,1476
142.909709579562,51,3,1505
143.209305632311,50,4,1615
143.488714759001,51,4,1848
143.729927388182,52,5,2009
143.926816855355,56,5,2274
144.125657292755,55,5,2352
144.327943923122,55,5,2443
144.531180308625,53,6,2478
144.707365879198,57,6,2614
144.88318695018,58,6,2695
145.060269718546,58,6,2817
145.229185324292,58,6,2946
145.390732833076,58,7,2996
145.549302232213,61,6,3084
145.711330826737,62,6,3085
145.880318950967,62,5,2978
146.061803638269,62,6,2908
146.227731588854,63,6,2987
146.38340699149,62,7,3102
146.532584383065,62,7,3252
146.679033637224,64,7,3289
146.831811574381,64,8,3365
146.962293312474,67,8,3538
147.093037534281,68,8,3647
147.219795504873,67,8,3755
