"time","GEN","TEM","STRUCT"
0,1,1,1
18.1914470039535,0,1,244
19.3283389415803,2,1,452
20.3045928032983,3,1,513
22.6265192501238,4,1,441
24.3487268620819,4,0,68
41.0652802888256,4,1,442
42.1065284989765,7,1,465
43.1141560851676,8,1,494
44.0886145808544,8,1,488
45.1186039309396,9,1,503
46.1561410078967,10,1,498
46.9867759254853,12,1,597
47.9189426721988,12,1,523
48.8895466384322,12,2,550
49.4523359222642,14,2,914
49.9462445076324,14,2,966
50.4052218212328,14,3,1112
50.7716883967783,15,3,1357
51.1282485344875,15,3,1413
51.4935301937589,16,2,1403
51.938887804436,16,2,1175
52.3265438637355,15,3,1328
52.6682665738657,16,3,1455
53.0818831134454,16,2,1217
53.5716660608211,16,2,1069
54.3329405755808,16,1,660
55.2462138268405,16,1,498
56.2499881297704,18,1,508
57.094909991055,17,1,602
58.0883319116234,17,1,492
59.225062258298,18,1,376
60.0700021719852,17,2,729
60.5283557681356,17,3,1075
60.89671887686,18,3,1284
61.2483373690253,21,3,1363
61.6060020674738,24,3,1398
61.9434478002375,25,3,1409
62.2920499350465,26,3,1494
62.6280254016598,28,3,1508
62.9369279278412,29,4,1573
63.2098068694094,29,4,1781
63.4756385673867,29,4,1909
63.7219125250021,30,4,1896
63.9646861341615,30,4,1880
64.2255379682568,32,3,1849
64.491744022562,33,4,1816
64.7603735649352,34,4,1877
65.029285666307,35,4,1996
65.2941413931415,35,3,1911
65.5971133984871,35,3,1760
65.8992328891426,36,3,1629
66.2318549064107,36,3,1537
66.5524270618205,38,3,1516
66.90678543904,39,2,1400
67.4481727714378,38,2,968
67.7979412036525,36,4,1420
68.1250366582745,37,3,1468
68.4633623116245,37,3,1541
68.8098661895372,37,3,1555
69.114988865115,35,3,1589
69.4469863583747,33,3,1519
69.7684703701641,32,4,1564
70.0588883153585,33,3,1730
70.3728263294661,33,3,1608
70.6453762572055,33,4,1758
70.9147611033008,33,4,1870
71.1840610672035,34,4,1923
71.4535130689488,36,3,1842
71.7502131955176,38,4,1730
72.0209671659259,37,4,1842
72.2671686065553,37,5,2030
72.4785580259524,38,5,2210
72.6943642804511,37,6,2319
72.8640769421331,38,7,2648
73.0263745154327,41,7,2843
73.1743343386921,40,7,2981
73.3298117023648,41,7,3080
73.4915056914016,42,7,3130
73.6369835444167,43,7,3273
73.7991852158812,43,6,3172
73.9608546469223,44,6,3121
74.1221244321725,44,6,3081
74.2844147955429,44,6,3065
74.4502816706279,44,6,3095
74.6159448288445,45,6,3108
74.7806486503775,48,5,3120
74.9749021878022,49,4,2852
75.1743247158459,47,5,2614
75.3997935982525,48,4,2446
75.6362356682767,47,4,2260
75.8796938213938,47,4,2104
76.1633404747439,48,3,1816
76.4288589563832,47,4,1923
76.6551744613965,47,5,2073
76.8942819551713,47,4,2124
77.1102579790598,47,5,2262
77.3473582509754,47,4,2175
77.6095904849178,48,2,1984
77.985283990178,49,2,1531
78.3628573079532,49,3,1379
78.6930730090289,50,3,1482
