"time","GEN","TEM","STRUCT"
0,1,1,1
1.18745442011002,1,1,468
2.19462827535159,1,1,472
3.20175145120843,2,1,495
4.19241273186809,2,1,549
25.7203864221612,5,1,391
44.3318249636866,4,1,9
45.5657405175446,4,1,439
52.7771901453619,3,1,405
53.8076363425655,4,1,458
54.9017259992325,5,0,434
88.4443460638048,6,1,439
95.2103954260097,6,1,308
96.2970631319864,7,1,521
97.3469277572853,9,1,473
98.3739667578143,10,1,474
99.4510454703987,11,1,479
100.47164895298,11,1,503
101.392355318471,11,1,563
102.384757551725,13,1,503
103.366148702409,17,1,493
104.364516041328,18,1,514
105.333915159364,17,1,518
106.339216366368,18,1,515
107.319852648232,19,1,516
108.745164606664,19,0,146
111.10148826395,19,2,494
111.533317963542,20,3,1117
111.894787893002,21,4,1362
112.179957033462,23,4,1646
112.448343748037,23,4,1802
112.700934076443,23,4,1846
112.951626653031,26,4,1899
113.258299838613,27,2,1688
113.669815853086,27,2,1302
114.376427810141,30,1,702
115.220676027385,30,0,620
117.357252668063,29,2,537
117.949953412496,30,2,864
118.483282709101,31,2,973
118.999288825748,32,2,1000
119.500307460619,33,2,971
119.93816149607,35,3,1139
120.283861808144,35,4,1443
120.568924876634,35,3,1642
120.89073351298,36,3,1599
121.219170063246,36,3,1527
121.549518260626,37,3,1554
121.87813238395,37,3,1502
122.202386573242,37,3,1554
122.523704351585,37,4,1688
122.797636999309,38,4,1899
123.051010054025,39,4,1956
123.329242837354,38,4,1834
123.58725993959,38,4,1932
123.875905061503,38,3,1783
124.214274256406,39,2,1535
124.639415589208,38,2,1259
125.103802434503,37,3,1124
125.477050847851,40,3,1327
125.756988857422,42,5,1677
125.987030178848,43,5,2004
126.222112407454,45,4,2053
126.469218623942,47,4,2061
126.713636494282,48,4,2032
126.953281105182,46,6,2088
127.134172771812,48,7,2396
127.298279929723,50,7,2700
127.459639772436,51,8,2975
127.598307589256,54,8,3246
127.728618454951,56,9,3430
127.853878517499,59,9,3639
127.972093758212,58,10,3844
128.08562266184,58,9,4099
128.199018378516,60,9,4219
128.32185617348,62,8,4296
128.453549939448,62,7,4121
128.587301062212,62,6,4016
128.727955073234,61,5,3865
128.892438772379,59,4,3536
129.073993939809,61,4,3009
129.266657331261,63,5,2775
129.453405355413,62,6,2707
129.627266461559,63,6,2858
129.814260488353,64,5,2769
130.015974517516,64,5,2653
130.212054442685,66,5,2546
130.414168452362,64,7,2567
130.566715042655,64,8,2987
130.711659621478,65,7,3183
130.853961608167,65,8,3353
130.990931609121,68,7,3443
131.130572062354,67,8,3568
