"time","GEN","TEM","STRUCT"
0,1,1,1
1.21362523957998,3,1,472
2.19782985887404,3,1,496
3.03843403543075,2,2,655
3.61120710409333,2,1,856
4.21547323630744,1,2,893
4.74053746584021,1,2,987
5.2319874986065,4,2,1004
5.76226675440509,5,2,1013
6.26559825855396,6,2,1034
6.76236887319184,6,2,1032
7.28107228030574,7,2,1013
7.77013388797767,7,2,993
8.41905464917089,9,1,690
9.34003312967837,9,1,586
10.2835463490688,9,1,534
11.2881838691916,11,1,488
12.2646989854952,11,1,522
13.1962126790962,10,2,527
14.1013770615362,10,1,509
14.8614617273547,9,2,780
15.6595418470532,10,1,606
16.6434170748488,10,1,544
18.2996799002372,9,1,402
19.2371117418674,10,2,607
20.0723917809976,14,1,562
21.0185606289837,15,1,558
28.3503716243526,14,2,662
28.9103481517723,14,2,862
29.4326916917915,14,2,934
29.9580117016843,14,2,975
30.4001732047676,15,3,1168
30.7571632425213,15,3,1340
31.066748422909,13,5,1527
31.3001809818107,14,5,1890
31.5228393465603,15,5,2123
31.7389537663465,16,5,2284
31.9481737371546,17,5,2323
32.1529444683193,20,5,2440
32.3543183429105,21,5,2507
32.5470802620482,23,6,2503
32.7283879701215,25,6,2653
32.9019148534051,28,6,2782
33.0835329033156,29,6,2859
33.2656432084992,30,5,2847
33.4631922034218,29,4,2570
33.7438409157954,31,2,1998
34.0656351932986,30,3,1727
34.3734460310353,31,3,1632
34.6989266364581,32,3,1531
35.0249279353459,32,3,1542
35.3666069842125,33,3,1507
35.6980488461374,33,3,1535
36.0255038402644,34,3,1592
36.361260499902,35,3,1549
36.6941556994617,36,3,1494
36.9686152636072,35,4,1765
37.1957527048101,33,5,1990
37.4132834196282,32,6,2159
37.6120051178841,32,6,2415
37.7896731560816,32,6,2634
37.9745182799402,34,5,2637
38.1759039497611,35,4,2525
38.4029494776115,36,4,2312
38.6115796660146,38,5,2368
38.8200193383799,41,5,2389
39.030694196931,45,5,2397
39.2268685580456,47,5,2407
39.4256277597535,47,5,2487
39.6228764103662,48,5,2456
39.8171906311281,48,6,2576
39.9979156058653,52,6,2670
40.1708492557551,51,6,2752
40.3572854261068,51,5,2829
40.5702980922537,51,4,2570
40.7966331536195,52,4,2287
41.0345867815432,53,4,2186
41.2768062346416,54,4,2139
41.5204505850012,54,4,2037
41.8133906230674,57,4,1865
42.158508727744,59,2,1539
42.5652700836144,60,2,1252
43.0326128174844,60,2,1064
43.5232037115359,61,2,1049
44.0219436260993,63,2,1031
44.4980055417873,64,2,1074
44.9896484020153,63,3,1034
45.3084196274637,62,4,1477
45.5748131412196,62,4,1731
45.836991728634,64,4,1877
46.0931476260305,65,4,1902
46.3490253608094,65,4,2018
46.6019164805068,67,4,2058
46.8289427754667,69,5,2138
47.0424427733791,70,5,2235
47.2482351275662,69,5,2333
47.4626589821512,69,5,2405
47.6567760534886,69,6,2583
47.8394479048411,71,6,2665
48.0255914299298,70,6,2719
48.1991772674569,72,6,2789
48.3742626916416,72,6,2821
48.5752550512007,72,4,2542
48.798609857297,73,4,2275
49.0593960401763,73,3,2084
49.3518441333674,72,3,1777
49.6545840405456,73,3,1769
49.9466528302636,74,4,1784
50.2390858718774,74,3,1767
50.5335599936954,74,4,1799
50.8114982845564,74,3,1782
51.091121623028,75,4,1807
51.3496949813376,79,4,1841
51.6011863032354,82,3,1831
51.9405978203054,83,2,1481
52.2988845733697,81,3,1482
52.6060698349072,81,4,1606
52.8473786450585,80,5,1929
53.0502986375322,81,6,2254
53.2338419818298,83,6,2486
53.4150422839175,83,6,2652
53.5911887447781,84,6,2728
53.7438799472014,85,7,2923
53.8951292550275,85,7,3014
54.0540904270317,85,8,3190
54.192157134273,85,8,3458
54.327772240446,85,9,3606
54.4513111744614,85,9,3826
54.5761876198582,86,9,3989
54.6944232434905,86,9,4093
54.8084311308959,85,9,4149
54.9225976372673,85,10,4267
55.0347983824084,87,9,4322
55.1489069000529,89,9,4353
55.260944935932,90,9,4440
55.3746536003142,91,9,4431
55.4892122564903,93,9,4393
55.6002857519216,92,9,4411
55.7131085443289,89,9,4405
55.8273012761263,90,8,4482
55.9438651072783,92,8,4410
56.0609988116499,92,9,4268
56.1800344485096,93,8,4227
56.2999911245508,95,8,4159
56.4196820353686,97,8,4081
56.5436264069453,97,8,4104
56.6639375102685,98,8,4027
56.7884359548265,98,8,3988
56.9111175131712,97,8,3978
57.0313194437901,93,8,4004
57.1651165262028,94,7,3903
57.3067515201671,96,7,3877
57.4437559282141,97,6,3797
57.5938040908874,97,6,3589
57.7460390374144,100,6,3452
57.8990781615376,99,7,3363
58.0355390036493,100,8,3508
58.1669731052644,100,8,3627
58.3054781771157,101,7,3573
58.4327343592965,99,8,3760
58.5602010209905,100,8,3811
58.689636404691,97,9,3898
58.8035214778378,95,10,4081
58.9119890617838,96,10,4232
59.0221293672935,94,10,4326
59.1275726141772,96,10,4459
59.2348057171389,96,10,4533
59.3417227632781,96,10,4588
59.4446145769257,97,10,4615
59.549930707454,97,11,4671
59.6470961886622,96,12,4920
59.7368663196076,96,12,5096
59.827996158823,97,12,5208
59.9150509627326,97,13,5346
59.9993264807615,97,13,5577
60.0820565361878,97,13,5670
60.1631822326681,97,13,5804
60.2452753579549,98,12,5860
60.3286963532312,95,11,5849
60.4223172486375,95,10,5790
60.5157739189507,96,10,5666
60.6086535857767,96,10,5585
60.7036474991754,97,10,5512
60.7946155202148,97,11,5386
60.8847344136827,97,11,5432
60.9759400590329,97,10,5357
61.0721450346413,97,10,5301
61.1701822092808,98,10,5217
61.2681679441042,98,9,5122
61.3697965450672,99,9,5023
61.4757535088685,100,8,4897
61.5881931337385,100,8,4757
61.7029845042093,101,9,4604
61.8088295322315,102,9,4623
61.9167267492058,102,10,4653
62.0117573266041,101,12,4762
62.1041784118353,101,12,4985
62.1938897415363,103,12,5193
62.2838635144448,104,12,5340
62.374407205691,107,12,5405
62.4637131151648,105,12,5501
62.5527286283254,106,12,5631
62.6339389853918,107,14,5828
62.7088752869994,108,14,5965
62.7838683898967,109,14,6112
62.8598019615556,108,15,6264
62.9312311924192,108,15,6424
63.0011131962988,110,15,6526
63.0724043484888,113,14,6656
63.1439955037382,114,14,6732
63.2163467679037,115,14,6815
63.2873116772563,116,14,6866
63.3639326795741,117,13,6849
63.4415466952734,117,13,6779
63.5203332592111,114,12,6644
63.5970597590392,113,12,6528
63.67839418983,114,12,6508
63.7565617692125,114,12,6424
63.836712498965,115,12,6331
63.9201900141281,115,12,6313
64.0008922634494,114,12,6315
64.077821336637,114,13,6285
64.15562794049,115,13,6236
64.2313719877512,112,15,6424
64.302478599863,112,16,6578
64.3719448984962,115,14,6649
64.4496540758922,117,13,6610
64.5265223266396,117,13,6576
64.6048777705227,118,11,6561
64.6864198724857,117,11,6473
64.7687384743911,116,11,6415
64.8594240517822,115,9,6168
64.956489657266,115,9,5839
65.051701659329,113,11,5562
65.1426520359446,113,11,5510
65.2335790440018,113,11,5440
65.3227607438958,111,12,5505
65.4123820341864,113,11,5516
65.5014428524092,114,10,5490
65.6037603256531,114,8,5305
65.7158606525946,114,8,5039
65.8219274032601,113,9,4929
65.9275546375895,114,9,4814
66.0270126681998,112,10,4875
66.1224480125787,111,11,4958
66.2211330313675,110,10,4952
66.3191778729676,109,10,4970
66.4203450470432,109,10,4957
66.5250485775615,109,8,4853
66.6379639726251,110,8,4710
66.743462689035,109,9,4688
66.8575279246074,109,9,4667
66.9673650965661,111,9,4647
67.0761419789904,113,9,4581
67.1879603839956,113,9,4539
67.2940909493662,111,10,4557
67.3946745860984,111,11,4697
67.4938429257974,111,11,4859
67.5892828842103,113,11,5005
67.6847755549727,111,11,5041
67.7766620957285,112,11,5102
67.8713388160148,113,11,5221
67.9682914465982,114,11,5246
68.0596695836417,115,11,5364
68.1519205866473,114,12,5459
68.2397847821044,114,12,5591
68.321596295365,117,12,5626
68.4104579782844,117,11,5779
68.5015814198856,118,11,5719
68.5927284129588,117,11,5591
68.6832066908842,117,11,5540
68.7665806769053,117,12,5632
68.8506247520937,117,12,5658
68.9351731812728,119,12,5716
69.0216083057259,119,12,5720
69.1066834247131,121,12,5814
69.1926098278652,121,12,5825
69.2764088971989,121,12,5820
69.3630572473319,122,12,5863
69.444468900711,122,12,5984
69.5266528819893,122,11,6012
