"time","GEN","TEM","STRUCT"
0,1,1,1
1.25071682201126,3,1,444
2.2606495226212,6,1,489
3.29057569934722,7,1,470
4.33178897735604,8,1,465
5.35249088579657,8,1,519
6.333892457875,7,2,512
7.22535839258987,7,1,519
8.21864522670927,9,1,515
9.17629312108567,10,1,478
10.137522655221,10,1,510
11.1175913396485,12,1,484
12.1694584798417,13,1,516
13.1530056409996,14,1,491
13.9848600871697,13,2,744
14.5110741625035,14,2,905
15.0242018280627,14,2,963
15.5253739557983,16,2,989
15.9264761818607,16,3,1193
16.2685382051903,17,3,1392
16.6150447821086,17,3,1432
16.9600401707285,17,3,1410
17.2880001468823,19,4,1526
17.5621753558098,19,4,1702
17.8155626505429,20,4,1837
18.0762744006455,20,4,1913
18.3310031114187,24,4,1995
18.580305197198,27,4,2022
18.8205835647852,28,4,2076
19.0556167265462,30,4,2036
19.2969396828358,30,4,2144
19.5436889099358,30,4,2114
19.7947339795801,32,4,2064
20.0194023366489,32,4,2161
20.2597266910274,32,4,2049
20.5314644883179,34,3,1938
20.8543847615943,34,2,1671
21.1854408112478,35,3,1562
21.5157139856837,34,3,1566
21.8436501739042,33,3,1502
22.134347591137,32,4,1672
22.3817266803987,32,5,1868
22.6002284586896,32,6,2108
22.8048914947875,32,5,2306
23.0238933238766,34,3,2344
23.285367275371,33,4,2035
23.5181868473988,32,5,2192
23.7488815644126,32,4,2170
23.9853552691341,31,5,2191
24.1963107092631,33,5,2311
24.4013284089792,32,6,2445
24.5805574914457,34,6,2631
24.760188531669,34,6,2788
24.9203056823896,33,7,2955
25.0854936618911,34,6,2999
25.2386726090622,35,7,3150
25.3874661770283,35,6,3141
25.5549278068138,37,6,3119
25.7168231277578,35,7,3131
25.8675039618294,37,7,3229
26.0230730410168,37,6,3183
26.194675303842,39,5,3040
26.3755533471429,39,5,2892
26.5797105682801,40,4,2704
26.7916356691871,41,4,2471
27.0105201311669,42,4,2327
27.2471868489059,43,4,2210
27.4924143223465,45,4,2084
27.7389810684196,44,4,2078
27.9533641358273,46,5,2200
28.1708108251879,46,5,2312
28.3683739416015,45,5,2434
28.5873148726573,44,4,2229
28.8307170252122,45,4,2128
29.0773674083175,45,4,2093
29.3225327177565,46,4,2060
29.5619382118164,46,5,2056
29.774761942359,46,5,2210
29.9797656068684,46,5,2272
30.1912098794896,48,5,2298
30.4153567025472,49,4,2236
30.6577024906228,48,4,2158
30.9128462604955,48,3,2037
31.2025782484906,48,3,1803
31.5113524344372,50,3,1687
31.8435507111292,51,3,1606
32.181490558759,51,3,1584
32.4573687043299,50,4,1723
32.7647655272791,51,3,1597
33.1263084716507,52,2,1451
33.459569327664,51,4,1526
33.7378153705322,53,4,1718
33.9865155525489,52,4,1890
34.2422556232699,53,4,1963
34.4973608216757,52,4,2049
34.741845877612,53,4,2074
34.9973707275492,58,4,2011
35.2535249894228,58,3,1962
35.5887525292655,58,2,1541
36.0031475670293,59,3,1242
36.3807276517941,59,3,1357
36.7091352708753,59,4,1421
36.9906962960501,60,4,1689
37.2758202434249,62,3,1738
37.5800114519834,62,4,1742
37.8417883261302,63,4,1910
38.0642278897278,67,5,2096
38.2442526554306,65,7,2454
38.4068448917457,65,8,2852
38.5467735715585,66,8,3081
38.6868413847253,66,8,3321
38.8241169315042,67,8,3526
38.9519695127338,68,8,3672
39.0760040692902,70,9,3872
39.1935388744337,70,9,4046
39.3165521675612,70,9,4126
39.433336335043,70,9,4170
39.5471898016268,70,9,4222
39.664935804238,71,7,4115
39.7970913102735,69,8,3982
39.9251819891704,70,8,4017
40.0478595562058,70,8,3995
40.17151027005,70,8,3933
40.2946722480343,72,8,3935
40.4222218639173,71,8,3911
40.5470760301697,70,8,3927
40.6709919847231,71,8,3992
40.798692507316,70,8,4028
40.9263193500434,71,8,4091
41.0579202628427,71,7,4028
41.1818348546056,70,8,4031
41.3010989890852,70,9,4101
41.4133863484199,71,9,4302
41.527112048032,71,9,4336
41.637124980794,71,10,4352
41.7437243844164,71,10,4465
41.8509836716153,71,10,4613
41.959247373786,71,10,4671
42.0608213558049,72,10,4768
42.1670220624961,73,9,4763
42.2756125432125,73,9,4737
42.3802295946046,73,9,4658
42.5029394008695,75,7,4421
42.6340222919392,77,7,4207
42.7668999990621,79,7,4069
42.9019187445177,81,6,3942
43.0547060133688,80,6,3642
43.2084452097611,80,6,3467
43.3695916795666,80,5,3300
43.5307437301047,79,7,3237
43.6765683311999,81,7,3245
43.8170403000308,80,8,3418
43.9504711280732,80,8,3528
44.0856299998568,82,8,3597
44.2164849801376,83,8,3590
44.3412008909515,83,8,3759
44.4642248148383,79,10,3905
44.5739125756596,81,9,4110
44.684545332331,81,9,4194
44.803272288739,80,9,4244
44.9221817378319,78,8,4289
45.0403355819476,77,9,4291
45.1592875357611,77,9,4395
45.2766615318946,79,8,4262
45.3985274182997,79,9,4206
45.5101395138825,79,9,4347
45.6266754327365,78,9,4353
45.7367836607542,77,9,4346
45.8469529851973,80,9,4369
45.9626016965345,81,9,4404
46.0717009719031,79,10,4467
46.1754121641188,81,11,4710
46.2771243511877,83,9,4657
46.3883659711149,83,9,4531
46.4979451345309,82,9,4439
46.6028834028545,82,10,4447
46.7112229742745,82,10,4538
46.8183118615276,82,8,4565
46.9307965469829,81,8,4557
47.0460216746235,81,9,4467
47.1533887622658,80,10,4546
47.257403079483,81,10,4623
47.3653748466693,82,10,4714
47.4702841885336,82,9,4755
47.5794523796,81,9,4651
47.6901009671063,82,9,4642
47.8028555752559,84,9,4662
47.9170029585171,85,7,4541
48.0456512068296,86,7,4266
48.1757282947107,87,7,4055
48.3089790891814,87,7,3909
48.4385364219151,88,7,3826
48.5794007877443,87,7,3818
48.7151539037673,88,7,3769
48.856845217032,90,7,3693
48.9951395607363,92,8,3755
49.1165046112963,91,9,3870
49.2365107475243,91,9,3978
49.3509607033655,93,9,4108
49.4634319705209,96,9,4193
49.5772804463471,96,9,4285
49.69012439613,98,9,4358
49.8044848179859,98,10,4345
49.9092277183449,96,10,4523
50.010503607597,96,10,4586
50.1147801608104,97,10,4617
50.2169985308175,98,10,4696
50.3172070897256,98,10,4739
50.4208773458657,99,9,4793
50.5280237164606,98,8,4698
50.647590701034,97,7,4387
50.7744405800873,98,7,4247
50.9083678098728,98,7,4011
51.0452193543002,98,7,3937
51.1811284250888,100,7,3845
51.3200274775783,100,7,3704
51.4534493022902,99,8,3672
51.585022932954,98,8,3804
51.7083723874561,98,8,3757
51.8466292732803,99,7,3752
51.9863820490113,100,7,3708
52.1258296446989,101,7,3665
52.2581774163125,100,7,3643
52.4041143199441,99,6,3524
52.5584920683582,99,6,3370
52.7106164192509,99,6,3294
52.8672802984164,101,6,3204
53.0253959492674,101,7,3178
53.1803053419859,101,7,3274
53.3294770879293,102,7,3357
53.4739755617299,103,7,3458
53.6142709564749,105,7,3506
53.7593817538449,105,6,3514
53.9211241142665,105,5,3359
54.0878495175296,105,5,3237
54.2666350710512,104,5,3027
54.4532065987375,104,5,2866
54.6353509013392,103,6,2827
54.8105423349385,103,6,2821
54.9949619245656,102,5,2737
55.1726946025348,102,6,2767
55.3390045249729,102,7,2917
55.4906102552282,103,8,3108
55.6292407958898,103,7,3294
55.7701235983901,102,8,3395
55.9126532077861,103,7,3467
56.0604320769797,104,7,3492
56.200298096754,105,6,3556
56.3554239909179,105,6,3384
56.5132361745584,105,6,3212
56.6762794601672,105,6,3147
56.8322544285132,108,7,3176
56.9902635507708,108,6,3187
57.1588119891927,110,5,3114
57.3398834795109,110,5,2892
57.5263578261757,110,5,2778
57.703965763989,112,6,2672
57.8837580764461,116,6,2744
58.0764277854174,119,5,2656
58.2611685776981,118,6,2681
58.4328563647364,119,6,2734
58.6033606876374,121,6,2786
58.7706313920467,120,6,2940
58.936790105257,121,6,2939
59.1076735549725,121,6,2925
59.2790968152398,121,7,2943
59.4325599682397,121,7,3131
59.568357106404,120,9,3298
59.6918050404953,123,9,3633
59.8095190824325,123,9,3881
59.9302490548855,124,9,4106
60.0594147902421,124,7,4086
60.1908355200946,123,7,3956
60.3269418232554,123,7,3883
60.464416607781,123,7,3815
60.5970531194266,123,7,3740
60.738041452742,124,7,3709
60.8682376014659,122,8,3736
60.9977584851567,122,8,3797
61.13352102626,122,7,3778
61.2763710938195,121,7,3624
61.4080534755191,121,8,3702
61.5372662291227,121,8,3790
61.6522921449393,121,9,3862
61.7685000618021,121,8,4027
61.9009555062766,121,7,3953
62.031518378728,121,6,3878
62.1756802675143,122,6,3661
62.3343071036983,125,6,3484
62.489476573771,123,6,3328
62.6463379492646,123,6,3164
62.8111036521993,122,6,3107
62.967111374048,120,8,3137
63.1036002895173,122,8,3411
63.2266817731508,122,9,3711
63.3407368504401,125,10,3982
63.4511391318612,127,10,4211
63.5576274065402,130,10,4378
63.6649680130265,130,10,4483
63.7689261935097,129,11,4554
63.8674998363808,130,11,4753
63.9655704666911,131,10,4925
64.0609097377299,132,11,5047
64.1610363263124,133,10,5039
64.2628913137103,133,9,5003
64.367690245163,133,10,4925
64.4677660645064,135,10,4981
64.5684003260088,135,10,4974
64.6697046562561,136,10,4977
64.7696806301828,136,10,5029
64.8721044565414,137,9,4987
64.9789231541654,138,9,4871
65.0835291463479,138,9,4813
65.1882435712006,135,9,4817
65.2867264162133,135,10,4849
65.3895612104435,136,10,4898
65.4962751321768,134,9,4839
65.6013342926781,132,9,4837
65.7077841508215,132,9,4750
65.8213545997939,131,9,4700
65.927642125182,129,10,4659
66.0317790330201,131,10,4775
66.1376782239515,132,10,4822
66.2391138978436,134,10,4914
66.341740755726,137,10,4971
66.4397776787608,137,10,4960
66.5355625678743,136,11,5019
66.6333184281444,137,11,5123
66.7289485792454,137,11,5119
66.8253934525661,137,11,5227
66.9153489140149,139,11,5283
67.0084635018504,139,11,5339
67.1053144495665,140,11,5288
67.1945456917159,137,13,5418
67.2727133473749,135,14,5671
67.348209062612,136,15,5926
67.4190844647746,135,16,6223
67.4895149741022,136,15,6383
67.5612863512177,135,15,6559
67.6305534730314,133,16,6770
67.6961724712552,134,17,6903
67.760508592693,134,17,7090
67.8236784406653,134,16,7302
67.8902769572019,133,15,7303
67.9583089039034,134,15,7402
68.0277487524967,134,14,7373
68.094587636734,133,15,7406
68.1589797695244,130,15,7394
68.2241445337766,130,15,7387
68.2918721980554,130,15,7388
68.3605124259717,133,15,7356
68.4266791877343,132,16,7409
68.4951071456423,132,15,7490
68.561929846456,132,15,7499
68.6289806620214,132,14,7436
68.698196428848,132,14,7325
68.7700438681233,132,14,7332
68.8394548368629,134,14,7246
68.9110897696781,133,14,7213
68.9813903462198,132,14,7235
69.0491178058742,133,14,7202
69.1169423382409,134,15,7247
69.1849533440254,134,15,7234
69.2546740594109,136,14,7249
69.3248998398493,133,13,7122
69.4027548638503,131,12,6949
69.4793455728174,132,12,6836
69.5610481337561,132,11,6633
69.6441147889898,134,11,6479
69.7270787930799,133,11,6385
69.8088502767786,131,13,6363
69.8869169379183,132,13,6334
69.9646855055544,133,12,6332
70.0459960012282,133,12,6281
70.1287903312522,132,12,6221
70.2097731705899,131,12,6143
70.2957133705705,135,12,6167
70.3786999146445,134,12,6196
70.4592247854252,133,12,6182
70.5407662144069,133,12,6179
70.6201191931694,131,13,6224
70.6961582725172,132,13,6307
70.7788928574316,129,12,6316
70.8597179029538,127,13,6325
70.9385192821282,126,13,6305
71.0149958183216,128,13,6356
71.0914154469351,129,13,6419
71.1731619041943,130,12,6327
71.2546932183935,128,12,6281
71.33589225517,128,12,6211
71.4139449050802,127,13,6307
71.4922246180566,128,13,6332
71.567186200099,127,14,6458
71.6384043072104,127,16,6604
71.7050157025648,130,16,6835
71.7693316714979,129,17,7002
71.8307881602303,129,17,7112
71.8959238629835,128,16,7241
71.9617595840252,128,16,7383
72.0276790074525,129,16,7396
72.0926612174788,129,16,7474
72.1577932797059,129,16,7621
72.2215588894424,129,17,7751
72.2833102263639,130,17,7760
72.3431506681868,130,17,7802
72.4035860804241,132,17,7896
72.4638776983315,131,18,8015
72.5241460211058,132,18,8124
72.5817937463458,133,18,8175
