"time","GEN","TEM","STRUCT"
0,1,1,1
1.20914067553824,4,1,459
1.86483095715826,3,2,814
2.39145082822923,5,2,948
2.90950625022395,6,2,979
3.41873133879894,7,2,974
3.917167522415,8,1,966
4.77215607634333,8,1,570
5.76361390201008,9,1,503
6.76777631111361,9,1,523
7.77297953541789,10,1,507
9.10953673397264,11,0,183
16.0767151003954,10,2,560
16.6199993838755,13,2,877
17.1613264955718,14,1,875
18.1770189950853,13,1,401
19.2508334111076,13,1,523
20.1992274011293,14,1,482
21.2301822928723,12,1,576
22.2026138799455,15,1,481
22.8964840820044,14,2,844
23.4640779414529,14,1,859
24.326164088851,13,1,565
25.542529624211,14,0,229
32.1053870708193,13,1,445
33.1712121355061,13,1,507
37.979259049707,13,1,46
39.1785873016373,14,1,449
40.1607344719929,16,1,475
41.1336682823459,17,1,512
42.7599985226594,17,1,403
43.6740312851746,16,2,696
44.228518731258,16,2,914
44.6292474633072,14,3,1247
44.9984119271191,14,3,1317
45.3370125222492,13,3,1445
45.644533365838,15,4,1603
45.9173970510395,18,4,1800
46.2251095895852,21,3,1666
46.5916149384534,21,2,1435
47.0323868937023,22,2,1190
47.5142901299812,23,2,1051
47.9500738298314,23,3,1195
48.314123450149,24,3,1400
48.6530146841275,24,3,1434
49.0645841421753,25,1,1153
49.8250221256561,27,1,653
50.3814068870416,27,3,1021
50.7543298603738,27,3,1297
51.1630287285384,27,2,1184
51.628509734028,29,2,1054
52.1234733833502,29,2,996
52.6149630609806,29,2,990
53.139282095186,31,2,966
53.6416510961966,32,2,993
54.3646897845255,34,1,642
55.3425201670955,35,1,511
56.3435895149783,37,1,529
57.2709756289145,36,1,527
57.9733225647182,34,3,815
58.3560677324067,34,4,1215
58.6608075226949,37,4,1498
58.938331140377,38,5,1747
59.1429800902223,38,7,2185
59.3147309146272,38,7,2639
59.4733213398244,37,8,2908
59.6137189108452,39,8,3237
59.7530127462127,39,8,3357
59.8886366074126,41,8,3499
60.024409623461,40,7,3536
60.1695320856934,41,7,3573
60.307825555433,39,7,3577
60.447798449743,40,7,3534
60.5937568302415,42,7,3474
60.7351183929004,41,7,3469
60.8893832841635,44,6,3353
61.0488844800828,44,5,3297
61.2209263730146,45,5,3058
61.3985937149446,46,5,2921
61.5799246100142,47,5,2784
61.765283615593,46,5,2624
61.9584220360373,48,5,2592
62.1566876196403,51,5,2609
62.38039465272,51,4,2432
62.6186628248986,50,4,2303
62.9240912854874,51,2,1760
63.3406389589045,51,2,1286
63.7906329195321,53,2,1128
64.2731970782903,53,2,1014
64.7751222964733,54,2,981
65.2650741376162,55,2,1028
66.0142835046464,56,1,680
66.9427082204515,55,1,528
67.642755792245,56,2,775
68.1707114241288,57,2,952
68.6951799575592,58,2,965
69.0884493833268,58,3,1239
69.4372532255539,58,4,1441
69.7194049953664,59,4,1725
69.95855657587,60,5,1936
70.180830089085,61,5,2155
70.3897157287093,63,5,2297
70.6054782011061,63,5,2385
70.8126029664046,63,5,2495
71.0122876044145,63,5,2545
71.2114220783605,65,5,2475
71.4001635909486,67,6,2559
71.5696011441832,65,7,2832
71.7311176517614,66,6,2914
71.9060848245261,66,5,2857
72.0982643580292,68,5,2699
72.3132035583233,68,3,2513
72.5383860647192,69,4,2314
72.8143723020294,69,3,1992
73.0905846352597,68,4,1921
73.337180311274,70,4,2018
73.5324003341696,67,7,2333
73.6985605894344,68,7,2644
73.864041332462,68,6,2883
74.0341905235593,69,6,2960
74.201054230478,71,6,2979
74.3693164912504,71,6,2941
74.5348476255555,72,6,3002
74.7015020260451,74,6,3011
74.8640489123139,73,6,3079
75.0251960772841,74,6,3084
75.1980397164532,75,6,3015
75.3569651538322,73,7,2984
75.5058363311618,73,7,3145
75.6553193406053,76,6,3227
75.821192186593,76,6,3173
75.9785222422286,77,7,3190
76.1278751085969,78,6,3220
76.2964148167747,78,5,3085
76.4774926073779,78,5,2925
76.6771303647888,78,3,2671
76.9135460730129,78,4,2260
77.1604801329139,81,4,2187
77.4008882833421,81,4,2119
77.6527883851513,82,4,2052
77.8913388506559,83,5,2099
78.0966770425492,83,5,2269
78.2952378717236,84,6,2490
78.4790898190831,84,6,2602
78.6568257611286,84,6,2773
78.8247177866147,83,7,2854
78.9860686531319,86,6,3100
79.1459409378263,87,5,3045
79.3355264801411,87,6,2881
79.5062144353176,87,6,2937
79.6796172740205,87,6,2983
79.8497153616293,87,6,2953
80.0128700377027,86,6,2987
80.1799475319287,89,6,3010
80.3538404229754,91,4,2914
80.5507437891246,90,4,2702
80.7660270623459,89,4,2470
80.9998143890963,89,4,2302
81.2450594798118,88,3,2096
81.5321532238516,88,3,1832
81.8167238308115,88,3,1751
82.1339832851562,88,3,1599
82.4697486822814,86,3,1461
82.8123141258953,86,3,1513
83.171525046799,84,2,1360
83.5396032520197,84,3,1398
83.9409816504012,84,2,1223
84.4010629493155,86,2,1113
84.7149318403191,83,5,1536
84.943981979808,84,4,1844
85.1897171344004,84,4,1940
85.4231056919901,85,5,2065
85.623787147344,85,6,2412
85.8022609554536,88,7,2667
85.953348639856,89,8,2972
86.0910809577199,90,8,3239
86.2266858995723,90,8,3449
86.3558291272313,89,9,3558
86.4733764854659,92,9,3795
86.5951723260345,93,9,3844
86.7078665267261,93,10,4118
86.8208432341856,92,9,4117
86.9302661356151,91,10,4259
87.0357255980517,90,10,4423
87.1432978899872,92,10,4527
87.2544913458721,94,9,4580
87.3674964753813,94,9,4624
87.4787692924624,95,9,4619
87.5901042431391,96,9,4516
87.7005380005135,99,8,4510
87.8267354261696,99,7,4325
87.9582205614633,100,7,4064
88.0860608408489,99,8,3939
88.2164550549039,100,8,3920
88.3429545388862,100,8,3924
88.4665468482093,102,8,3940
88.5896831461132,106,8,3957
88.7209231499872,106,8,3946
88.8323204660661,106,9,4058
88.9423340377771,107,9,4158
89.055454083527,107,9,4189
89.1720028234674,108,9,4184
89.2862526105124,111,9,4225
89.40021236109,114,9,4304
89.5099911137703,113,9,4400
89.6236259516045,114,9,4409
89.7371981850223,114,9,4387
89.8442354656205,113,11,4514
89.947833261332,111,12,4727
90.0392644932363,112,12,4998
90.1316090008743,113,12,5176
90.2187467455735,113,13,5425
90.3033383042268,113,12,5574
90.3906132518644,111,12,5732
90.4751679847333,111,12,5824
90.5618607312413,111,11,5801
90.6506055184305,111,11,5767
90.7401065386597,112,11,5723
90.8275850756922,112,10,5687
90.9186717588723,111,11,5644
91.0056557279479,113,11,5626
91.1000319863554,114,11,5527
91.184780641211,114,12,5635
91.2727913431435,114,11,5717
91.3616311114673,114,11,5641
