"time","GEN","TEM","STRUCT"
0,1,1,1
1.23398328017157,2,1,465
2.21495299481441,3,1,540
3.12466941840558,5,2,638
3.66674586232501,5,2,864
4.19770817368216,6,2,959
4.78107938294357,7,1,759
5.52043542730834,7,2,833
6.05823149107408,7,2,931
6.60712238818976,8,1,849
7.42543185619455,8,1,573
8.70486066252713,6,1,425
9.72209840040889,8,1,485
10.5443344865635,7,2,750
11.1016263203584,8,2,875
11.624359828943,8,2,1024
12.089809804338,9,2,1013
12.5764334480772,11,2,1005
12.9568977721574,11,3,1319
13.5171150729133,12,1,836
14.3979423946359,13,1,559
15.3781839494793,14,1,448
16.3775492911388,15,1,481
17.3927186124355,15,1,491
18.1525575210142,14,3,792
18.547101254915,13,3,1180
19.0041151576152,14,2,1020
21.34587341914,15,1,363
22.1982893481615,14,1,599
23.178108580225,15,1,508
24.1520533539324,15,1,550
24.9643226076103,15,2,684
25.526238156486,16,2,905
25.9507278862621,15,4,1168
26.2931030856564,15,3,1357
26.5747172682931,14,4,1592
26.8438859092323,14,4,1726
27.1017032018227,17,4,1889
27.3694361493895,17,3,1808
27.6801848776584,17,3,1676
27.9806297863712,20,4,1727
28.2502859925938,23,4,1840
28.5173899282083,25,4,1926
28.7624897346108,27,4,1930
29.0245830979748,27,3,1997
29.324640053381,28,3,1812
29.6377047117359,28,3,1670
29.9129777369822,30,4,1800
30.1815361655743,32,3,1807
30.4827680393644,33,3,1694
30.8164563014363,34,3,1657
31.132010191107,33,4,1682
31.3972925108112,35,4,1848
31.6557560464732,36,4,1829
31.9152609256386,36,4,1949
32.1659286651298,36,4,1987
32.4225042274984,36,4,1985
32.6761555067126,37,3,1981
32.9854659271937,38,3,1708
33.2954609076409,42,3,1680
33.5776697084594,41,4,1663
33.8403029033664,43,4,1766
34.1054644902271,45,4,1818
34.4011793655369,46,3,1744
34.7047847281875,48,3,1654
35.0245198476995,49,3,1623
35.4324318671471,49,2,1290
35.8436439766336,49,3,1291
36.1170189363746,50,5,1682
36.3618586160641,51,4,1884
36.6525757549815,51,3,1793
36.9321944344219,51,4,1801
37.2002637645547,53,4,1925
37.458714562489,56,3,1925
37.7571807352548,56,3,1779
38.0570356546918,56,4,1717
38.317439452511,56,4,1841
38.5725902866538,59,4,1891
38.8404716475223,57,3,1850
39.1141837951433,57,4,1875
39.3425093204071,58,4,2059
39.594253271202,58,4,2065
39.8393009235444,56,4,2085
40.1087336757704,58,3,1912
40.3788918730007,58,4,1898
40.6167234897288,56,5,2101
40.8310114632477,58,5,2271
41.0727743940336,58,4,2206
41.3136772844387,57,4,2158
41.5944055047045,59,3,1865
41.8938731835437,59,3,1691
42.2160368476737,59,3,1567
42.5577549252733,59,3,1573
42.8852324825508,59,3,1504
43.2094055531516,60,3,1437
43.5339212314592,60,4,1541
43.8278569904029,62,3,1630
44.1071101038876,62,4,1760
44.3537163925524,61,5,1907
44.562574227118,61,6,2153
44.746750805855,63,7,2451
44.8905840811839,62,8,2864
45.0319195455256,62,8,3123
45.1730410706617,65,8,3350
45.2995795483359,66,8,3551
45.4360816774542,66,8,3585
45.5709568132889,65,7,3658
45.7122874042476,66,7,3563
45.8702110416485,66,6,3469
46.0273581907604,69,6,3392
46.1920147402329,69,5,3199
46.3676303729313,69,5,3024
46.5619347814281,70,4,2706
46.7804844317225,71,4,2477
47.0106675041741,71,4,2336
47.228400196334,71,5,2222
47.4254503321925,70,6,2399
47.6070318009458,71,7,2674
47.770084264827,72,7,2861
47.9246138883887,72,7,2917
48.0845286859246,74,7,3053
48.2377400464738,74,7,3112
48.3918624705007,73,7,3230
